INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000511,19830805,1983-08-05,0.002443,418.67,0.002334,256.96,0.000109,162.92,500,1164191468,500,1167566670,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19530113,1953-01-13,0.006776,8.96,0.006776,19.19,0.000000,46.67,90,39264847,90,39504349,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19850814,1985-08-14,0.002907,542.75,0.002774,308.77,0.000133,175.76,500,1320343256,500,1321502908,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19870825,1987-08-25,0.010463,1046.31,0.010309,558.79,0.000154,187.23,500,2316929955,500,2340423341,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19550125,1955-01-25,-0.002101,13.00,-0.002210,24.94,0.000109,52.14,91,55338228,91,55315670,91,91,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19890901,1989-09-01,0.005122,1262.71,0.004800,629.45,0.000322,200.60,500,2319747937,500,2335255307,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19400731,1940-07-31,-0.004193,0.96,-0.004350,4.04,0.000157,23.68,90,14422302,90,14355397,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19910912,1991-09-12,0.003785,1376.70,0.003773,643.77,0.000012,213.84,500,2545104136,500,2560375406,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19570206,1957-02-06,0.001258,15.64,0.000943,27.34,0.000315,57.24,91,69530279,91,69456868,91,91,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19930921,1993-09-21,-0.007261,1890.69,-0.007280,839.47,0.000020,225.23,500,3145421512,500,3129901956,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
