INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000510,19310304,1931-03-04,-0.009697,2.26,-0.009928,15.45,0.000232,14.63,87,25242638,87,24992018,89,25242638,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20210304,2021-03-04,-0.013168,13054.64,-0.013340,3145.37,0.000172,415.12,505,33714486896,505,33264795949,505,33714486896,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19720612,1972-06-12,0.001371,89.14,0.001289,90.47,0.000082,98.52,499,551341010,499,552051540,500,551341010,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20250401,2025-04-01,0.003953,20771.71,0.003928,4706.86,0.000025,441.41,503,49389644121,503,49587855913,503,49389644121,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19370306,1937-03-06,0.003778,3.11,0.003778,16.04,0.000000,19.39,90,26379026,90,26478692,90,26379026,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19750630,1975-06-30,0.004189,88.20,0.004134,80.03,0.000055,110.20,499,530272376,499,532701443,500,530272376,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19490503,1949-05-03,0.004867,4.70,0.004258,12.56,0.000609,37.41,90,21442130,90,21533426,90,21442130,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19770708,1977-07-08,-0.001403,100.07,-0.001403,83.58,0.000000,119.71,500,616975421,500,616104364,500,616975421,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19320109,1932-01-09,-0.018804,1.12,-0.018804,7.26,0.000000,15.42,89,12116987,89,11889134,90,12116987,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19790719,1979-07-19,-0.001068,112.72,-0.001114,84.74,0.000046,133.01,498,657634892,498,656902382,500,657634892,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19510302,1951-03-02,0.004068,8.08,0.003926,18.71,0.000142,43.18,90,31894705,90,32019918,90,31894705,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19810729,1981-07-29,0.000616,159.41,0.000389,107.89,0.000227,147.75,498,887582875,498,887928175,500,887582875,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19381118,1938-11-18,-0.021732,2.27,-0.021732,10.78,0.000000,21.08,90,18301579,90,17903851,90,18301579,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19830805,1983-08-05,0.002968,222.06,0.002629,134.75,0.000338,164.79,500,1164191468,500,1167566670,500,1164191468,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19530113,1953-01-13,0.006100,10.69,0.006100,22.25,0.000000,48.08,90,39264847,90,39504349,90,39264847,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19850814,1985-08-14,0.000987,283.43,0.000878,156.99,0.000109,180.53,500,1320343256,500,1321502908,500,1320343256,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19870825,1987-08-25,0.010238,543.81,0.010140,279.89,0.000098,194.30,500,2316929955,500,2340423341,500,2316929955,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19550125,1955-01-25,-0.000298,16.19,-0.000408,30.13,0.000110,53.74,91,55338228,91,55315670,91,55338228,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19890901,1989-09-01,0.006967,613.59,0.006685,291.17,0.000282,210.73,500,2319747937,500,2335255307,500,2319747937,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19400731,1940-07-31,-0.004626,1.97,-0.004639,8.64,0.000013,22.81,90,14422302,90,14355397,90,14422302,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19910912,1991-09-12,0.006024,719.71,0.006000,318.43,0.000024,226.01,500,2545104136,500,2560375406,500,2545104136,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19570206,1957-02-06,0.000719,21.64,-0.001056,36.90,0.001775,58.67,91,69530279,91,69456868,91,69530279,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19930921,1993-09-21,-0.004933,891.83,-0.004934,371.86,0.000001,239.84,500,3145421512,500,3129901956,500,3145421512,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19331007,1933-10-07,0.007994,1.49,0.007994,8.79,0.000000,16.95,89,14345815,89,14460493,90,14345815,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19950929,1995-09-29,-0.002269,1219.66,-0.002269,481.08,0.000000,253.54,500,4263066412,500,4253839440,500,4263066412,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19590218,1959-02-18,0.004565,29.29,0.004129,45.92,0.000436,63.81,499,228564563,499,229508308,500,228564563,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19971008,1997-10-08,-0.008300,2125.07,-0.008573,803.59,0.000274,264.46,500,7499329779,500,7435035294,500,7499329779,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19420415,1942-04-15,0.001173,1.71,0.001142,6.64,0.000031,25.77,90,11329269,90,11342205,90,11329269,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19991020,1999-10-20,0.019974,2900.50,0.019910,1065.49,0.000064,272.25,500,10179435206,500,10382107994,500,10179435206,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19610301,1961-03-01,0.000570,36.60,0.000304,53.56,0.000266,68.34,499,278269968,499,278354437,500,278269968,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20011105,2001-11-05,0.014451,2564.28,0.014424,919.05,0.000027,279.03,500,9768385425,500,9909300725,500,9768385425,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19300424,1930-04-24,-0.007947,3.15,-0.007971,22.54,0.000024,14.02,87,35690747,87,35406256,89,35690747,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
